duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
2.02,tcp,http,SF,342,9107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.0,0.0,0.0,0.941,0.097,0.061,217,109,0.814,0.113,0.124,0.091,0.0,0.0,0.0,0.0,normal
0.037,tcp,http,SF,231,2262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.862,0.114,0.042,201,253,0.814,0.089,0.146,0.043,0.0,0.0,0.0,0.0,normal
1.795,tcp,http,SF,349,2421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.009,0.0,0.0,0.901,0.006,0.022,80,47,0.834,0.032,0.051,0.065,0.0,0.0,0.0,0.0,normal
0.047,udp,dns,SF,69,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,0.0,0.943,0.135,0.02,229,61,0.949,0.128,0.133,0.015,0.0,0.0,0.0,0.0,normal
5.894,tcp,smtp,SF,888,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.002,0.005,0.0,0.0,0.93,0.047,0.002,254,133,0.802,0.142,0.032,0.032,0.0,0.0,0.0,0.0,normal
0.7,tcp,http,SF,180,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.01,0.0,0.0,0.872,0.002,0.074,85,94,0.905,0.133,0.149,0.076,0.0,0.0,0.0,0.0,normal
0.165,tcp,http,SF,431,7208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.004,0.0,0.0,0.854,0.103,0.051,254,159,0.911,0.144,0.071,0.007,0.0,0.0,0.0,0.0,normal
0.257,tcp,http,SF,312,5511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.886,0.143,0.092,221,70,0.89,0.121,0.028,0.063,0.0,0.0,0.0,0.0,normal
5.529,tcp,smtp,SF,929,1253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.041,0.0,0.0,0.981,0.119,0.095,245,69,0.989,0.132,0.11,0.019,0.0,0.0,0.0,0.0,normal
0.926,tcp,http,SF,774,1216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.982,0.035,0.044,136,219,0.943,0.144,0.12,0.097,0.0,0.0,0.0,0.0,normal
7.268,tcp,ssh,SF,5464,4503,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.036,0.002,0.0,0.0,0.92,0.011,0.024,41,30,0.841,0.177,0.044,0.061,0.0,0.0,0.0,0.0,normal
1.065,tcp,http,SF,202,4505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,0.888,0.079,0.057,195,212,0.887,0.156,0.012,0.054,0.0,0.0,0.0,0.0,normal
0.037,udp,dns,SF,52,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.032,0.0,0.0,0.0,0.93,0.087,0.05,83,12,0.853,0.184,0.063,0.032,0.0,0.0,0.0,0.0,normal
0.122,tcp,http,SF,284,4299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.936,0.029,0.02,27,44,0.859,0.129,0.077,0.029,0.0,0.0,0.0,0.0,normal
0.092,udp,dns,SF,65,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0.0,0.007,0.0,0.0,0.865,0.13,0.02,18,165,0.859,0.046,0.067,0.073,0.0,0.0,0.0,0.0,normal
2.613,tcp,http,SF,134,3457,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.104,0.0,0.0,0.0,0.901,0.026,0.041,169,98,0.998,0.019,0.087,0.099,0.0,0.0,0.0,0.0,normal
9.164,tcp,http,SF,218,876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.998,0.001,0.0,43,35,0.983,0.174,0.003,0.007,0.0,0.0,0.0,0.0,normal
0.115,tcp,http,SF,383,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.053,0.0,0.0,0.0,0.865,0.123,0.069,217,198,0.846,0.064,0.049,0.016,0.0,0.0,0.0,0.0,normal
4.01,tcp,http,SF,649,5730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.029,0.001,0.0,0.0,1.0,0.105,0.013,244,40,0.827,0.176,0.022,0.045,0.0,0.0,0.0,0.0,normal
91.056,tcp,ssh,SF,3094,5006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.002,0.0,0.0,0.0,0.964,0.03,0.061,52,111,0.996,0.015,0.059,0.041,0.0,0.0,0.0,0.0,normal
1.947,tcp,http,SF,366,670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0.0,0.035,0.0,0.0,0.976,0.149,0.081,157,224,0.965,0.09,0.053,0.057,0.0,0.0,0.0,0.0,normal
1.169,tcp,http,SF,461,1085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.02,0.0,0.0,0.0,0.901,0.111,0.021,200,193,0.91,0.119,0.107,0.079,0.0,0.0,0.0,0.0,normal
0.035,udp,dns,SF,55,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,0.978,0.117,0.018,129,95,0.918,0.027,0.059,0.021,0.0,0.0,0.0,0.0,normal
0.063,udp,dns,SF,73,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.007,0.032,0.0,0.0,0.959,0.148,0.076,215,131,0.954,0.145,0.107,0.095,0.0,0.0,0.0,0.0,normal
21.468,tcp,smtp,SF,832,1799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.004,0.0,0.0,0.0,0.933,0.139,0.087,168,58,0.805,0.172,0.086,0.078,0.0,0.0,0.0,0.0,normal
11.01,tcp,smtp,SF,596,843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.006,0.0,0.0,0.0,0.993,0.038,0.018,99,179,0.876,0.16,0.136,0.057,0.0,0.0,0.0,0.0,normal
12.583,tcp,smtp,SF,631,979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0.003,0.0,0.0,0.0,0.918,0.037,0.041,14,231,0.969,0.02,0.027,0.004,0.0,0.0,0.0,0.0,normal
0.283,tcp,http,SF,222,5400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.002,0.0,0.0,0.923,0.056,0.024,212,196,0.847,0.144,0.019,0.05,0.0,0.0,0.0,0.0,normal
0.016,udp,dns,SF,79,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.06,0.0,0.0,0.0,0.96,0.099,0.024,13,27,0.968,0.048,0.04,0.026,0.0,0.0,0.0,0.0,normal
0.073,tcp,http,SF,212,209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.95,0.082,0.078,13,15,0.931,0.131,0.069,0.084,0.0,0.0,0.0,0.0,normal
0.522,tcp,http,SF,351,641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.958,0.06,0.01,12,197,0.957,0.065,0.003,0.092,0.0,0.0,0.0,0.0,normal
0.126,tcp,http,SF,347,4132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.006,0.005,0.0,0.0,0.915,0.083,0.001,158,200,0.966,0.012,0.136,0.041,0.0,0.0,0.0,0.0,normal
0.414,tcp,http,SF,443,3627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.944,0.078,0.034,80,227,0.849,0.018,0.016,0.079,0.0,0.0,0.0,0.0,normal
0.073,udp,dns,SF,72,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.933,0.105,0.071,26,180,0.815,0.181,0.122,0.088,0.0,0.0,0.0,0.0,normal
0.026,udp,dns,SF,75,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.001,0.002,0.0,0.0,0.962,0.148,0.044,153,195,0.844,0.192,0.128,0.01,0.0,0.0,0.0,0.0,normal
1.693,tcp,http,SF,501,768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.003,0.0,0.0,0.0,0.893,0.146,0.077,151,143,0.874,0.014,0.141,0.064,0.0,0.0,0.0,0.0,normal
4.231,tcp,http,SF,300,10968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.0,0.0,0.0,0.926,0.019,0.093,179,58,0.851,0.085,0.021,0.096,0.0,0.0,0.0,0.0,normal
3.54,tcp,smtp,SF,707,1690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.115,0.0,0.0,0.912,0.101,0.095,245,15,0.834,0.159,0.102,0.045,0.0,0.0,0.0,0.0,normal
0.109,udp,dns,SF,58,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.936,0.003,0.081,65,97,0.999,0.171,0.003,0.084,0.0,0.0,0.0,0.0,normal
1.251,tcp,http,SF,330,603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.007,0.026,0.0,0.0,0.981,0.114,0.047,129,110,0.824,0.064,0.035,0.019,0.0,0.0,0.0,0.0,normal
0.558,tcp,http,SF,293,235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.97,0.146,0.051,57,152,0.863,0.102,0.109,0.004,0.0,0.0,0.0,0.0,normal
2.768,tcp,http,SF,634,3531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.025,0.0,0.0,0.926,0.065,0.058,170,231,0.983,0.021,0.107,0.013,0.0,0.0,0.0,0.0,normal
1.165,tcp,http,SF,314,4516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.955,0.046,0.014,146,20,0.86,0.143,0.07,0.099,0.0,0.0,0.0,0.0,normal
1.344,tcp,http,SF,362,13927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.004,0.0,0.0,0.933,0.096,0.056,22,151,0.812,0.091,0.087,0.011,0.0,0.0,0.0,0.0,normal
0.033,udp,dns,SF,87,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.981,0.108,0.036,193,104,0.827,0.094,0.14,0.064,0.0,0.0,0.0,0.0,normal
2.146,tcp,http,SF,285,224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.007,0.0,0.0,0.0,0.947,0.037,0.09,20,224,0.942,0.153,0.016,0.076,0.0,0.0,0.0,0.0,normal
1.553,tcp,smtp,SF,601,1365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.051,0.0,0.0,0.0,0.872,0.095,0.015,40,74,0.918,0.138,0.035,0.031,0.0,0.0,0.0,0.0,normal
13.011,tcp,smtp,SF,1117,1031,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.004,0.0,0.0,0.0,0.875,0.116,0.065,96,106,0.941,0.069,0.086,0.045,0.0,0.0,0.0,0.0,normal
0.019,udp,dns,SF,78,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.014,0.001,0.0,0.0,0.958,0.051,0.053,40,129,0.814,0.079,0.037,0.06,0.0,0.0,0.0,0.0,normal
92.578,tcp,ssh,SF,2144,3209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.89,0.121,0.004,163,194,0.969,0.061,0.106,0.096,0.0,0.0,0.0,0.0,normal
2.372,tcp,http,SF,272,731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.012,0.0,0.0,0.0,0.943,0.086,0.093,191,29,0.896,0.179,0.079,0.096,0.0,0.0,0.0,0.0,normal
0.673,tcp,http,SF,217,1933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.001,0.0,0.0,0.0,0.943,0.088,0.072,80,61,0.978,0.118,0.08,0.064,0.0,0.0,0.0,0.0,normal
0.008,udp,dns,SF,62,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.01,0.0,0.0,0.0,0.857,0.021,0.037,17,149,0.897,0.195,0.12,0.005,0.0,0.0,0.0,0.0,normal
0.006,udp,dns,SF,72,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.015,0.049,0.0,0.0,0.897,0.139,0.025,203,166,0.856,0.121,0.114,0.045,0.0,0.0,0.0,0.0,normal
1.263,tcp,http,SF,224,2408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.877,0.09,0.078,89,46,0.841,0.044,0.1,0.09,0.0,0.0,0.0,0.0,normal
0.01,udp,dns,SF,34,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.003,0.062,0.0,0.0,0.858,0.117,0.099,152,135,0.818,0.128,0.114,0.083,0.0,0.0,0.0,0.0,normal
0.02,udp,dns,SF,91,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.006,0.0,0.0,0.881,0.088,0.077,35,62,0.96,0.008,0.097,0.085,0.0,0.0,0.0,0.0,normal
2.399,tcp,http,SF,404,1097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.008,0.0,0.0,0.874,0.016,0.018,188,46,0.898,0.042,0.038,0.022,0.0,0.0,0.0,0.0,normal
1.054,tcp,http,SF,257,2911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.897,0.062,0.093,120,148,0.802,0.143,0.07,0.076,0.0,0.0,0.0,0.0,normal
116.655,tcp,ssh,SF,1422,2607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.004,0.082,0.0,0.0,0.852,0.129,0.069,193,105,0.972,0.147,0.119,0.029,0.0,0.0,0.0,0.0,normal
1.517,tcp,http,SF,190,2253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.895,0.032,0.008,87,226,0.814,0.047,0.026,0.085,0.0,0.0,0.0,0.0,normal
3.646,tcp,http,SF,445,10161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.011,0.0,0.0,0.933,0.002,0.005,59,63,0.958,0.12,0.09,0.099,0.0,0.0,0.0,0.0,normal
2.484,tcp,http,SF,299,1937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.893,0.009,0.024,42,195,0.884,0.129,0.127,0.084,0.0,0.0,0.0,0.0,normal
3.046,tcp,http,SF,313,13417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.008,0.031,0.0,0.0,0.866,0.113,0.031,90,189,0.82,0.003,0.062,0.039,0.0,0.0,0.0,0.0,normal
6.538,tcp,http,SF,280,3585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.888,0.129,0.036,43,188,0.877,0.116,0.095,0.023,0.0,0.0,0.0,0.0,normal
0.071,udp,dns,SF,66,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,0.902,0.061,0.042,97,144,0.822,0.162,0.082,0.054,0.0,0.0,0.0,0.0,normal
2.095,tcp,http,SF,322,3001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.972,0.146,0.013,172,92,0.991,0.166,0.122,0.057,0.0,0.0,0.0,0.0,normal
0.059,udp,dns,SF,77,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.043,0.0,0.0,0.0,0.998,0.031,0.001,194,90,0.983,0.173,0.066,0.082,0.0,0.0,0.0,0.0,normal
0.111,tcp,http,SF,190,6028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.12,0.0,0.0,0.0,0.929,0.001,0.07,225,113,0.879,0.012,0.101,0.065,0.0,0.0,0.0,0.0,normal
0.185,udp,dns,SF,51,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.071,0.001,0.0,0.0,0.874,0.074,0.031,226,243,0.806,0.006,0.094,0.009,0.0,0.0,0.0,0.0,normal
6.279,tcp,http,SF,175,549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.902,0.056,0.049,80,185,0.849,0.066,0.065,0.039,0.0,0.0,0.0,0.0,normal
2.167,tcp,http,SF,380,705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.948,0.027,0.046,59,215,0.959,0.111,0.115,0.007,0.0,0.0,0.0,0.0,normal
2.059,tcp,http,SF,383,5769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.003,0.0,0.0,0.968,0.007,0.037,238,38,0.96,0.194,0.135,0.092,0.0,0.0,0.0,0.0,normal
2.989,tcp,smtp,SF,920,1288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.89,0.003,0.036,24,204,0.906,0.024,0.056,0.035,0.0,0.0,0.0,0.0,normal
0.551,tcp,http,SF,580,1253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,0.001,0.0,0.0,0.0,0.945,0.141,0.052,99,246,0.923,0.119,0.028,0.015,0.0,0.0,0.0,0.0,normal
4.548,tcp,http,SF,251,15008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.013,0.0,0.0,0.0,0.936,0.11,0.047,240,231,0.822,0.16,0.072,0.045,0.0,0.0,0.0,0.0,normal
0.884,tcp,http,SF,231,2710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,0.86,0.135,0.011,78,146,0.974,0.124,0.026,0.1,0.0,0.0,0.0,0.0,normal
6.284,tcp,http,SF,378,1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.256,0.0,0.0,0.887,0.027,0.012,56,101,0.853,0.169,0.138,0.06,0.0,0.0,0.0,0.0,normal
0.445,tcp,http,SF,270,502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,0.905,0.139,0.08,96,132,0.942,0.062,0.074,0.057,0.0,0.0,0.0,0.0,normal
0.477,tcp,http,SF,214,6061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.001,0.0,0.0,0.0,0.979,0.05,0.003,82,227,0.985,0.109,0.053,0.081,0.0,0.0,0.0,0.0,normal
0.132,tcp,http,SF,200,668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0.0,0.001,0.0,0.0,0.884,0.111,0.041,51,34,0.979,0.087,0.052,0.079,0.0,0.0,0.0,0.0,normal
0.057,tcp,http,SF,563,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.001,0.0,0.0,0.0,0.916,0.059,0.069,138,161,0.999,0.062,0.14,0.05,0.0,0.0,0.0,0.0,normal
0.124,tcp,http,SF,564,834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.978,0.057,0.085,136,238,0.86,0.124,0.031,0.066,0.0,0.0,0.0,0.0,normal
91.724,tcp,ssh,SF,2133,2036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.043,0.001,0.0,0.0,0.961,0.106,0.015,124,57,0.948,0.033,0.083,0.051,0.0,0.0,0.0,0.0,normal
0.059,udp,dns,SF,72,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.98,0.022,0.021,56,43,0.957,0.029,0.015,0.051,0.0,0.0,0.0,0.0,normal
7.795,tcp,http,SF,452,13900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.959,0.113,0.022,225,243,0.99,0.083,0.069,0.033,0.0,0.0,0.0,0.0,normal
1.284,tcp,http,SF,456,5494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.023,0.0,0.0,0.0,0.968,0.085,0.015,202,64,0.865,0.046,0.135,0.02,0.0,0.0,0.0,0.0,normal
0.248,tcp,http,SF,206,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.011,0.218,0.0,0.0,0.904,0.06,0.044,57,204,0.817,0.058,0.117,0.007,0.0,0.0,0.0,0.0,normal
24.436,tcp,ssh,SF,3249,2368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.006,0.0,0.0,0.999,0.104,0.02,154,34,0.857,0.147,0.15,0.027,0.0,0.0,0.0,0.0,normal
2.231,tcp,http,SF,508,9671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.01,0.005,0.0,0.0,0.888,0.065,0.088,228,88,0.883,0.006,0.011,0.066,0.0,0.0,0.0,0.0,normal
0.359,tcp,http,SF,371,678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.021,0.0,0.0,0.963,0.051,0.022,76,231,0.83,0.006,0.126,0.082,0.0,0.0,0.0,0.0,normal
5.224,tcp,http,SF,533,13892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0.001,0.0,0.0,0.928,0.089,0.036,14,168,0.88,0.039,0.127,0.021,0.0,0.0,0.0,0.0,normal
16.832,tcp,smtp,SF,592,1174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.917,0.086,0.038,72,35,0.884,0.09,0.143,0.089,0.0,0.0,0.0,0.0,normal
0.007,tcp,http,SF,293,5297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.976,0.053,0.081,76,49,0.872,0.117,0.076,0.036,0.0,0.0,0.0,0.0,normal
4.514,tcp,smtp,SF,808,1969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.984,0.095,0.01,36,204,0.918,0.131,0.104,0.046,0.0,0.0,0.0,0.0,normal
2.018,tcp,http,SF,435,10587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.004,0.0,0.0,0.895,0.044,0.068,122,176,0.92,0.19,0.046,0.061,0.0,0.0,0.0,0.0,normal
2.176,tcp,http,SF,239,734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.064,0.001,0.0,0.0,0.966,0.108,0.011,160,91,0.951,0.179,0.025,0.0,0.0,0.0,0.0,0.0,normal
2.885,tcp,http,SF,450,1591,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.074,0.0,0.0,0.905,0.142,0.03,144,84,0.859,0.165,0.088,0.042,0.0,0.0,0.0,0.0,normal
0.892,tcp,smtp,SF,711,631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.007,0.0,0.0,0.874,0.011,0.025,196,133,0.856,0.152,0.099,0.043,0.0,0.0,0.0,0.0,normal
0.078,udp,dns,SF,47,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0.0,0.881,0.141,0.061,80,155,0.87,0.114,0.039,0.003,0.0,0.0,0.0,0.0,normal
0.91,tcp,http,SF,447,554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.899,0.135,0.002,237,196,0.906,0.179,0.131,0.032,0.0,0.0,0.0,0.0,normal
0.161,tcp,http,SF,173,788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.001,0.0,0.0,0.933,0.127,0.029,168,191,0.975,0.138,0.017,0.042,0.0,0.0,0.0,0.0,normal
4.046,tcp,http,SF,693,9384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.005,0.0,0.0,0.0,0.899,0.121,0.08,245,152,0.93,0.114,0.016,0.044,0.0,0.0,0.0,0.0,normal
0.352,tcp,http,SF,247,3537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.057,0.001,0.0,0.0,0.874,0.11,0.082,167,54,0.982,0.041,0.016,0.088,0.0,0.0,0.0,0.0,normal
0.07,udp,dns,SF,71,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.954,0.118,0.062,102,108,0.83,0.04,0.088,0.049,0.0,0.0,0.0,0.0,normal
1.916,tcp,http,SF,302,9423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.966,0.004,0.022,152,254,0.954,0.083,0.089,0.077,0.0,0.0,0.0,0.0,normal
1.996,tcp,smtp,SF,936,864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.064,0.0,0.0,0.993,0.128,0.037,118,132,0.891,0.061,0.072,0.009,0.0,0.0,0.0,0.0,normal
10.162,tcp,ssh,SF,3379,3919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.016,0.0,0.0,0.0,0.904,0.094,0.018,80,10,0.871,0.184,0.098,0.089,0.0,0.0,0.0,0.0,normal
0.06,udp,dns,SF,75,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0.038,0.028,0.0,0.0,0.965,0.106,0.062,239,119,0.813,0.114,0.08,0.072,0.0,0.0,0.0,0.0,normal
0.038,tcp,http,SF,368,2140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.004,0.0,0.0,0.914,0.069,0.026,175,61,0.821,0.088,0.089,0.088,0.0,0.0,0.0,0.0,normal
0.097,tcp,http,SF,250,1579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.935,0.126,0.048,206,13,0.981,0.15,0.145,0.081,0.0,0.0,0.0,0.0,normal
5.25,tcp,http,SF,383,2841,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.04,0.0,0.0,0.0,0.951,0.04,0.041,242,254,0.872,0.101,0.077,0.02,0.0,0.0,0.0,0.0,normal
3.14,tcp,smtp,SF,585,979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.893,0.034,0.087,205,206,0.91,0.026,0.111,0.085,0.0,0.0,0.0,0.0,normal
